grid side,n quadrants,n pairs per quadrant,n agents,mean resource capacity,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,normalized macro components,max eigengap,clustering distortion ratio,absorption rate,forced fragmentation,model times clusters,resolution times clusters,unassigned agents,final unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,status heuristic,time heuristic,gap,speedup
40,4,130,2600,9,780,2,10,1642,1.2290680343285203,[0.7002005372196436],[0.5288674971088767],OPTIMAL,101.0,101.0,4,"[685, 680, 635, 600]",0.9464523235335788,"[0.8855400184615838, 0.912672571673117, 0.9082878944844077, 0.8876819436976265]",0.8855400184615838,0.0048282140577192,0.0049831305130235,"[0.10584015274431484, 0.11293009074729772, 0.10919315942312104, 0.21713102578492932]","[72.50050462985567, 76.79246170816245, 69.33765623368186, 130.2786154709576]","[1.7306764272548711, 1.9470109806617302, 2.093553277652556, 2.3123299078667747]",376.1354045222226,2.3123299078667747,27.22616647956511,0.0104716024921404,0.0723839504395395,0.25,80.04082813048248,2.25,0.3,0.3703703703703704,"[0.40527185518294573, 0.12997727561742067, 0.09841317217797041, 0.36370527744293213]","[0.12003964465111494, 0.09675845876336098, 0.06754670664668083, 0.1278074812144041]","[112, 336, 579]",579.0,"[0.02743543591350317, 0.27196316700428724, 0.5258632842451334]","[0.0008477922528982162, 0.024914516136050224, 0.0842674607411027]",2.0,122.0,122.0,OPTIMAL,3.61280329246074,20.7920792079208,0.3401978837024869
40,4,130,2600,9,780,2,10,1643,1.6520862830802798,[0.7406852943822742],[0.9114009886980057],OPTIMAL,101.0,101.0,4,"[735, 650, 640, 575]",0.922490000568276,"[0.851100057241897, 0.860693511789694, 0.8783238012968752, 0.840149188668692]",0.840149188668692,0.0074868668003538,0.0025817837573757,"[0.13937720656645836, 0.12769632190648925, 0.08664192175986121, 0.12763088758537477]","[102.44224682634689, 83.002609239218, 55.45082992631117, 73.3877603615905]","[1.9816727670342942, 1.9047806246160044, 2.0470109806617303, 2.5427868137986067]",343.71331831619176,2.5427868137986067,29.4298719627252,0.011319181524125,0.0856233098758372,0.25,167.86055821236886,2.0,0.3,0.4166666666666667,"[0.39338699262589216, 0.14589023683220148, 0.3671015650033951, 0.09470737539231777]","[0.10202107392251492, 0.1227075345814228, 0.11576216574758291, 0.0688898516818881]","[171, 427, 694]",694.0,"[0.052772688679397106, 0.5768206147477031, 0.3869162695482373]","[0.0013608336448669434, 0.032179439440369606, 0.1042301869019866]",2.0,112.0,112.0,OPTIMAL,3.881333146244288,10.891089108910892,0.4256491831109359
40,4,130,2600,9,780,2,10,1644,3.224306888878345,"[0.8657548017799854, 1.0750388875603676]","[0.3436274006962776, 0.9398857988417149]",OPTIMAL,161.0,161.0,4,"[710, 670, 620, 600]",0.9316895190060784,"[0.8854076857863254, 0.8840653956970744, 0.8875589839389358, 0.8204011997640539]",0.8204011997640539,0.0064619375281157,0.0028614065796337,"[0.1944011417888248, 0.1697026594769818, 0.13348825298888836, 0.10813706311160215]","[138.02481067006562, 113.7007818495778, 82.76271685311079, 64.88223786696129]","[3.1143418738480126, 2.163345534068589, 2.0701188382434395, 2.1191224984640167]",433.63047026744215,3.1143418738480126,34.25992302772664,0.0131768934722025,0.0790071855571352,0.25,102.70005150031317,2.75,0.3,0.30303030303030304,"[0.4568010177463293, 0.24628956895321608, 0.49079894088208675, 0.1597961438819766]","[0.17454692535102367, 0.29547895677387714, 0.13991365861147642, 0.14897550456225872]","[166, 464]",464.0,"[0.07317470107227564, 0.7909083738923073]","[0.001768079586327076, 0.1298422645777464]",1.0,204.0,204.0,OPTIMAL,4.4015903091058135,26.70807453416149,0.7325322582176818
60,6,130,3900,9,780,2,10,1645,2.12526835501194,[1.2815700974315405],[0.8436982575803995],OPTIMAL,136.0,136.0,6,"[725, 705, 695, 635, 575, 565]",0.9288213083753232,"[0.9041247289432516, 0.8178061850706484, 0.8730924098224717, 0.8976900763138529, 0.8817519235115984, 0.8377275305824295]",0.8178061850706484,0.0039027124628217,0.0029229512949683,"[0.14664727659667087, 0.11766783380821488, 0.10328545017985309, 0.16239211059029654, 0.08944134894748335, 0.11669039042299584]","[106.31927553258639, 82.95582283479149, 71.7833878749979, 103.1189902248383, 51.428775644802926, 65.93007058899265]","[2.0435399341606457, 1.881672767034295, 2.3701188382434397, 1.7864533916502985, 2.125139109985338, 2.7306764272548714]",513.2300464222842,2.730676427254872,31.693723721274523,0.0081265958259678,0.061753445539966,0.1666666666666666,131.55731015804895,0.1666666666666666,0.2,5.000000000000003,"[0.17334946524351835, 0.4645822597667575, 0.13371660467237234, 0.13241512700915337, 0.11631072498857975, 0.1305198883637786]","[0.12429265305399895, 0.11068509891629219, 0.08438849914819002, 0.10661801416426897, 0.09650210198014975, 0.11047239601612091]","[222, 587, 996]",996.0,"[0.07123937550932169, 0.517495546489954, 1.1320449551567435]","[0.0016917800530791283, 0.04469776060432196, 0.13635115697979927]",2.0,169.0,169.0,OPTIMAL,5.761416972614825,24.264705882352946,0.3688794553690123
60,6,130,3900,9,780,2,10,1646,1.984083039686084,[1.0778019428253174],[0.9062810968607664],OPTIMAL,200.0,200.0,6,"[745, 660, 655, 650, 535, 655]",0.908659317358822,"[0.8877040614239082, 0.8955317584342678, 0.7990127767131143, 0.8125609197157844, 0.8551558371045607, 0.7268573136092941]",0.7268573136092941,0.0071808138375328,0.0032474188056823,"[0.19848937140896195, 0.17799301819867755, 0.17241861229427446, 0.06576050379919682, 0.15977258421485518, 0.10597867831235148]","[147.87458169967664, 117.47539201112718, 112.93419105274978, 42.74432746947793, 85.47833255494753, 69.41603429459022]","[1.8653382136274357, 2.0605575890114314, 2.0367876347263283, 2.399761174443042, 2.1470109806617304, 2.0819220573713846]",649.1209789218062,2.399761174443042,73.19811983923694,0.0187687486767274,0.112764988678546,0.1666666666666666,134.65553473655388,0.1666666666666666,0.2,5.000000000000003,"[0.17425555549561977, 0.14101262763142586, 0.4965774826705456, 0.120012691244483, 0.11231364589184523, 0.14734463393688202]","[0.15264094807207584, 0.11332812532782555, 0.08903531357645988, 0.07515222020447254, 0.09061316307634115, 0.07983279041945934]","[281, 736, 1215, 1711]",1711.0,"[0.09268225636333227, 0.9107773909345269, 1.0089636789634824, 1.2606141567230225]","[0.002228913828730583, 0.06269742175936699, 0.14844078850001097, 0.3666177084669471]",3.0,223.0,223.0,OPTIMAL,7.691715276800096,11.5,0.2579506609755193
60,6,130,3900,9,780,2,10,1647,2.2111563263461,[1.2955224486067891],[0.9156338777393103],OPTIMAL,156.0,156.0,6,"[745, 680, 645, 595, 580, 655]",0.9250390606182004,"[0.7980577847636194, 0.8917871901555923, 0.8410317980239785, 0.9239685604780078, 0.8765852256597358, 0.8476220218695671]",0.7980577847636194,0.0060115644319648,0.0037788579213016,"[0.08134235654137265, 0.12570034836132235, 0.22102320551442942, 0.14502318273072176, 0.10416605330108877, 0.19911219711838968]","[60.60005562332262, 85.4762368856992, 142.55996755680698, 86.28879372477945, 60.41631091463149, 130.41848911254525]","[2.2980073204411537, 1.9374497314297219, 2.175976607033153, 2.0537842848365804, 2.163345534068589, 2.4864533916502984]",609.0693582104024,2.4864533916502984,43.30950439261744,0.0111050011263121,0.0711076724000702,0.1666666666666666,116.44396334136692,1.0,0.2,0.8333333333333334,"[0.5273062977939844, 0.14194254018366337, 0.1425866400822997, 0.11118519119918346, 0.4596272176131606, 0.12583926133811474]","[0.09254233818501234, 0.09985768143087626, 0.11578364111483097, 0.07830904517322779, 0.09679230488836765, 0.07724978681653738]","[277, 680, 1110, 1572]",1572.0,"[0.07405105978250504, 0.8784117149189115, 0.8659506104886532, 0.9909447822719812]","[0.001690976321697235, 0.07770381774753332, 0.0935103427618742, 0.3339985981583595]",3.0,187.0,187.0,OPTIMAL,7.472705687396228,19.871794871794872,0.2958976867074434
60,6,130,3900,9,780,2,10,1648,1.9838551357388496,[1.094248459674418],[0.8896066760644317],OPTIMAL,103.0,103.0,6,"[775, 660, 645, 645, 640, 535]",0.8977876120298441,"[0.8457602196612062, 0.8541739984061979, 0.750259325783257, 0.7048650639028023, 0.8529010316185719, 0.8755271075762143]",0.7048650639028023,0.0064546800106206,0.0028137293883463,"[0.11667499793435075, 0.11250257824273807, 0.08472635001429199, 0.07789127098687527, 0.17826277282601585, 0.10835335193491606]","[90.42312339912183, 74.25170164020713, 54.648495759218335, 50.239869786534555, 114.08817460865015, 57.96904328518009]","[1.7258958026388669, 2.0191224984640166, 1.7115539287908548, 1.717686052972343, 2.6191224984640167, 1.856899610166168]",503.637877386687,2.6191224984640167,62.01746890777497,0.0159019151045576,0.123139008585797,0.1666666666666666,106.98318857275169,2.333333333333333,0.2,0.3571428571428572,"[0.19183973595499992, 0.1395072005689144, 0.49985269736498594, 0.14781097136437893, 0.11651478428393602, 0.11000565905123949]","[0.12499560322612524, 0.11317596212029457, 0.10982504952698946, 0.07576780579984188, 0.10928705148398876, 0.06678150128573179]","[290, 729, 1200]",1200.0,"[0.10111108049750328, 0.8811865476891398, 1.2083625458180904]","[0.0021799877285957336, 0.05674050468951464, 0.17993232887238264]",2.0,141.0,141.0,OPTIMAL,6.145865212194622,36.89320388349515,0.3227950934886248
60,6,130,3900,9,780,2,10,1649,2.283668788149953,[1.3420840250328183],[0.9415847631171346],OPTIMAL,124.0,124.0,6,"[710, 710, 660, 650, 630, 540]",0.9161949937637062,"[0.8271773780821061, 0.8612900446500845, 0.89007829281098, 0.8931345995781185, 0.8196910011901349, 0.7804138812098778]",0.7804138812098778,0.0064845897305127,0.0022447068868278,"[0.1247088559440286, 0.13252130237055382, 0.12376616594961964, 0.09271794634240303, 0.14727438824069708, 0.05957583376956141]","[88.54328772026031, 94.09012468309321, 81.68566952674897, 60.26666512256197, 92.78286459163915, 32.17095023556316]","[2.2354570518708754, 2.0776495956209993, 2.193226695825149, 2.0343722061702403, 2.1912340162663027, 1.8798933190018805]",512.5510812482479,2.2354570518708754,63.01151936838113,0.0161567998380464,0.1229370528588141,0.1666666666666666,129.65199615984972,4.0,0.2,0.20833333333333334,"[0.19093891698867083, 0.5113641172647476, 0.14107957389205694, 0.13484760653227568, 0.11506631132215261, 0.4808216216042638]","[0.13501667696982622, 0.11545414011925459, 0.07262958120554686, 0.08027866017073393, 0.11377353873103857, 0.05900806561112404]","[239, 632, 1055, 1505]",1505.0,"[0.07586062606424093, 0.5625502169132233, 1.0985303595662117, 1.0352843264117837]","[0.0018518324941396713, 0.04809436947107315, 0.13046253472566605, 0.30144596565514803]",3.0,142.0,142.0,OPTIMAL,7.486689324490726,14.516129032258064,0.3050305267348992
60,6,130,3900,9,780,2,10,1650,2.186448070220649,[1.3263785913586617],[0.8600694788619876],OPTIMAL,130.0,130.0,7,"[700, 670, 640, 625, 470, 425, 370]",0.9094578297835092,"[0.8793933609502774, 0.8584126166237663, 0.8495482067493796, 0.8426594337045433, 0.7737038555617943, 0.8120360633257496, 0.7319671190041969]",0.7319671190041969,0.015020792760659,0.0034755489392746,"[0.22433484967391648, 0.15089832640570536, 0.17878175007182673, 0.09133465212263696, 0.05989980541759571, 0.07826075233425381, 0.12854366157403765]","[157.03439477174155, 101.10187869182259, 114.4203200459691, 57.0841575766481, 28.152908546269984, 33.26081974205787, 47.56115478239393]","[2.5239031230800206, 2.125895802638867, 2.142230356045726, 1.9278884821977136, 1.7306764272548711, 1.5143418738480123, 1.8653382136274357]",592.4127163570813,2.5239031230800206,53.79708220017813,0.0137941236410713,0.0908101408269918,0.1428571428571428,83.31309826512489,0.5714285714285714,0.2,1.25,"[0.17019857838749886, 0.4998359000310302, 0.14044748153537512, 0.12449937779456377, 0.10684806481003761, 0.08314820285886526, 0.09171313978731632]","[0.14132414292544127, 0.08979545999318361, 0.12655516155064106, 0.09675085730850697, 0.05863148532807827, 0.052190051414072514, 0.04266816843301058]","[284, 736, 1207]",1207.0,"[0.099713702686131, 0.9921589717268944, 0.7501596305519342]","[0.00232844240963459, 0.060192656703293324, 0.21437042765319347]",2.0,173.0,173.0,OPTIMAL,6.302198406308889,33.07692307692308,0.3469341853839257
60,6,130,3900,9,780,2,10,1651,1.95901333168149,[1.1199421575292945],[0.8390711741521955],OPTIMAL,124.0,124.0,6,"[765, 730, 650, 580, 580, 595]",0.9171677521268164,"[0.9038266589204825, 0.8876080360540736, 0.8745319282796237, 0.7167870379468257, 0.8930936806736076, 0.7489642854865902]",0.7167870379468257,0.0082284464370631,0.0023222306231016,"[0.20891036957524817, 0.15224817225007278, 0.14701966876289843, 0.06034676877951271, 0.11179663796025288, 0.06917695251466269]","[159.81643272506486, 111.14116574255313, 95.56278469588398, 35.00112589211737, 64.84205001694667, 41.1602867462243]","[2.1470109806617304, 2.0191224984640166, 2.1027879450571576, 1.7306764272548716, 1.930676427254871, 1.7491082437675796]",544.9709570034933,2.1470109806617304,37.447111184702976,0.009601823380693,0.0687139575116738,0.1666666666666666,166.8320139501895,0.8333333333333334,0.2,1.0,"[0.1906236708164215, 0.5308533040806651, 0.13467611093074083, 0.13130251225084066, 0.11825714446604252, 0.14164203591644764]","[0.15365322586148977, 0.1325101824477315, 0.08246053289622068, 0.06592016946524382, 0.06913080159574747, 0.10547255259007215]","[240, 658, 1100, 1577]",1577.0,"[0.37024319265037775, 0.6061044614762068, 0.9944034246727824, 1.0921555766835809]","[0.002438122406601906, 0.053981197997927666, 0.06950181722640991, 0.3332404801622033]",3.0,142.0,142.0,OPTIMAL,7.596735560335219,14.516129032258064,0.2578756777990367
60,6,130,3900,9,780,2,10,1652,1.942866039462388,[1.1301306718960404],[0.8127353675663471],OPTIMAL,113.0,113.0,6,"[735, 710, 660, 630, 600, 565]",0.913377395220787,"[0.9080824880122488, 0.7973791779512357, 0.8588330883644693, 0.8309953019983436, 0.8382883511508923, 0.8115197451461328]",0.7973791779512357,0.0056705788375969,0.0038087365004478,"[0.07012858366484313, 0.09861150230485315, 0.14507327451603458, 0.07469569857300248, 0.09480836135724126, 0.10115238237198827]","[51.544508993659704, 70.01416663644574, 95.74836118058282, 47.05829010099156, 56.88501681434475, 57.15109604017337]","[1.8538718484616434, 1.921115178022863, 2.2258958026388673, 1.8864533916502988, 1.7306764272548711, 2.2258958026388673]",425.8935994409078,2.2980073204411537,47.49215967470991,0.0121774768396692,0.1115117948166954,0.1666666666666666,91.87998489551184,4.833333333333333,0.2,0.1724137931034483,"[0.18772191647440195, 0.15796788316220045, 0.127281098626554, 0.5156907243654132, 0.12686974555253983, 0.10168661177158356]","[0.113709663040936, 0.09781348519027233, 0.10033835377544165, 0.06753666047006845, 0.08528105169534683, 0.09390067681670189]","[227, 574, 956]",956.0,"[0.07516315951943398, 0.8004429358989, 0.5798508515581489]","[0.0018745167180895805, 0.044588591903448105, 0.14199313148856163]",2.0,138.0,138.0,OPTIMAL,5.266783380880952,22.12389380530973,0.3688904401337677
60,6,130,3900,9,780,2,10,1653,1.93852833006531,[1.1189085422083735],[0.8196197878569365],OPTIMAL,104.0,104.0,6,"[725, 695, 645, 610, 535, 690]",0.909110973184706,"[0.8764783111140976, 0.8534480132276836, 0.9058546750792633, 0.9371409964448945, 0.707126768978126, 0.6912745646966401]",0.6912745646966401,0.0091894029149706,0.003167701684478,"[0.12301362956299354, 0.08054760151396473, 0.14244140157488072, 0.14222926778348832, 0.07766143490729474, 0.08764203958479849]","[89.18488143317032, 55.98058305220549, 91.87470401579806, 86.75985334792787, 41.54886767540269, 60.47300731351096]","[1.7306764272548711, 2.153784284836581, 1.6997699960853012, 2.0585649094525853, 1.8864533916502986, 1.6490036602205769]",473.1997810731808,2.153784284836581,47.37788423516537,0.0121481754449141,0.1001223714170278,0.1666666666666666,214.660941385637,1.0,0.2,0.8333333333333334,"[0.5311359986662865, 0.15365430433303118, 0.12872329726815224, 0.12215182464569807, 0.48214894626289606, 0.16628561355173588]","[0.10012078005820513, 0.10807302221655846, 0.07361765578389168, 0.09258319716900587, 0.058379960246384144, 0.08418360911309719]","[249, 642, 1052, 1481, 1938, 2501]",2501.0,"[0.09589952230453491, 0.9090395765379071, 0.6612976165488362, 0.9609780367463827, 0.9954181034117937, 1.1380179524421692]","[0.002239493653178215, 0.05321244336664677, 0.06087653525173664, 0.2226965380832553, 0.256906415335834, 0.5412534354254603]",5.0,108.0,108.0,OPTIMAL,10.391381441615522,3.8461538461538463,0.1865515514907257
60,6,130,3900,9,780,2,10,1654,2.1817691484466195,[1.3560189884155989],[0.8257501600310206],OPTIMAL,73.0,73.0,7,"[640, 575, 555, 495, 465, 410, 760]",0.8665442553294482,"[0.8756379850811732, 0.8683986383227393, 0.8425717448746134, 0.7566254977225217, 0.7093561060738138, 0.7651782309046352, 0.5912467032173248]",0.5912467032173248,0.0089694118564575,0.003634542227271,"[0.08024656289179939, 0.05988705133116901, 0.08381350494375812, 0.10161821837913056, 0.10951008422832258, 0.11459909123715897, 0.05269624161049502]","[51.35780025075161, 34.43505451542218, 46.51649524378576, 50.301018097669626, 50.92218916617, 46.98562740723518, 40.049143623976214]","[1.5490036602205768, 1.8864533916502986, 1.8366930387761933, 1.658564909452585, 1.865338213627436, 1.9701188382434396, 1.7329414134532253]",372.8769459192428,1.9962694569435804,52.3096176142322,0.0134127224651877,0.1402865427497388,0.1428571428571428,274.24572248065425,3.142857142857143,0.2,0.22727272727272727,"[0.526637364178896, 0.12257117312401533, 0.10988743137568235, 0.1119504002854228, 0.10427768249064684, 0.09008442144840956, 0.641531459055841]","[0.10977526102215052, 0.0808269465342164, 0.08321556821465492, 0.064469488337636, 0.0834528636187315, 0.051299845799803734, 0.11181829497218132]","[333, 780, 1261]",1261.0,"[0.1283140666782856, 1.0266480082646012, 0.7509561609476805]","[0.002813909202814102, 0.06529360171407461, 0.2066150214523077]",2.0,102.0,102.0,OPTIMAL,6.432325577363372,39.72602739726028,0.3391882332767323
60,9,130,5850,9,780,2,10,1655,3.2066312870010734,[1.860982159152627],[1.3456491278484464],OPTIMAL,153.0,153.0,9,"[695, 680, 675, 670, 630, 595, 580, 560, 765]",0.8928829897104581,"[0.8726734101496635, 0.7399630455545354, 0.9313860203316645, 0.8700385288742256, 0.8469864700157118, 0.7757725852431164, 0.8803819019049396, 0.6559146819331162, 0.6986020246841982]",0.6559146819331162,0.0111491890181759,0.0031299669508788,"[0.08710087237227085, 0.09575074931853515, 0.15628350717689304, 0.14352893140496661, 0.09612468347176435, 0.1477617666645231, 0.12230469550022528, 0.08439762431087043, 0.10129053948235865]","[60.535106298728245, 65.1105095366039, 105.4913673444028, 96.16438404132762, 60.55855058721154, 87.91825116539124, 70.93672339013067, 47.26266961408744, 77.48726270400437]","[1.5712552082150177, 2.4618559674261444, 2.2354570518708754, 1.8306764272548712, 1.755581477669103, 2.7306764272548714, 2.1467524273880345, 1.9047191616655081, 1.8461122041747824]",763.6935712357339,2.730676427254872,92.228746553846,0.0157655977015121,0.1207666923324884,0.1111111111111111,194.28203418009457,2.2222222222222223,0.13333333333333333,0.375,"[0.1746468124911189, 0.14234072715044022, 0.1327846897765994, 0.5747579829767346, 0.1256905561313033, 0.1316446978598833, 0.11983151733875275, 0.12074513453990221, 0.16772682592272758]","[0.09316923748701811, 0.08491270430386066, 0.11148531455546618, 0.11502191238105297, 0.09797011595219374, 0.08093465492129326, 0.0909494673833251, 0.0574147729203105, 0.08534076437354088]","[396, 1025, 1693, 2385]",2385.0,"[0.1354974852874875, 1.332945790141821, 1.0056433025747538, 1.4116607084870338]","[0.0030876947566866875, 0.08347925916314125, 0.10132583696395159, 0.4825729429721832]",3.0,190.0,190.0,OPTIMAL,10.960845681838691,24.18300653594771,0.2925532737235981
